품종,나이,산책시간(시간),체중,성별,중성화여부,색상,음수량,성별_라벨링,중성화_라벨링,크기,크기_라벨링
믹스견,2,1.0,8.5,M,N,"흑색, 갈색",552.5,1,0,소,0
믹스견,2,1.0,8.5,M,N,"흑회색, 크림색",552.5,1,0,소,0
믹스견,2,1.0,8.5,F,N,크림색,552.5,0,0,소,0
믹스견,3,1.0,8.5,F,N,검정/회색,552.5,0,0,소,0
믹스견,3,1.0,8.5,M,N,갈백색,552.5,1,0,소,0
믹스견,3,1.0,8.5,F,N,"흰색, 갈색",552.5,0,0,소,0
믹스견,3,1.0,8.5,M,N,흰갈색,552.5,1,0,소,0
믹스견,4,1.0,8.5,F,N,크림색,552.5,0,0,소,0
믹스견,5,1.0,8.5,F,N,연갈색,552.5,0,0,소,0
믹스견,5,1.0,8.5,M,N,황색,552.5,1,0,소,0
믹스견,5,1.0,8.5,M,N,흑갈색,552.5,1,0,소,0
믹스견,0,0.8,8.6,M,N,갈/흰,559.0,1,0,소,0
믹스견,1,1.0,8.6,M,N,검/갈,559.0,1,0,소,0
믹스견,0,0.8,8.64,M,N,흑갈색,561.6,1,0,소,0
믹스견,2,1.0,8.7,F,N,흰색,565.5,0,0,소,0
믹스견,5,1.0,8.7,M,N,갈백,565.5,1,0,소,0
믹스견,5,1.0,8.7,M,N,갈/흰/검,565.5,1,0,소,0
믹스견,5,1.0,8.7,M,Y,갈색,565.5,1,1,소,0
믹스견,0,0.8,8.8,M,N,갈,572.0,1,0,소,0
믹스견,0,0.8,8.8,M,N,흰색+갈색,572.0,1,0,소,0
믹스견,2,1.0,8.8,M,N,흰색,572.0,1,0,소,0
믹스견,3,1.0,8.8,M,N,흰/갈,572.0,1,0,소,0
믹스견,6,1.0,8.82,F,N,하양,573.3000000000001,0,0,소,0
믹스견,4,1.0,8.86,F,N,옅은 갈색/하양,575.9,0,0,소,0
믹스견,0,0.8,8.9,F,N,"백색, 갈색",578.5,0,0,소,0
믹스견,0,0.8,8.9,M,N,검/갈,578.5,1,0,소,0
믹스견,3,1.0,8.95,M,N,검정/갈색,581.75,1,0,소,0
믹스견,0,0.8,9.0,F,N,검정,585.0,0,0,소,0
믹스견,0,0.8,9.0,F,N,흰색,585.0,0,0,소,0
믹스견,0,0.8,9.0,F,N,갈/흰,585.0,0,0,소,0
믹스견,0,0.8,9.0,F,N,갈흑,585.0,0,0,소,0
믹스견,0,0.8,9.0,F,N,흑,585.0,0,0,소,0
믹스견,0,0.8,9.0,F,N,흰색,585.0,0,0,소,0
믹스견,0,0.8,9.0,M,N,"백색, 갈색",585.0,1,0,소,0
믹스견,0,0.8,9.0,F,N,갈색,585.0,0,0,소,0
믹스견,0,0.8,9.0,M,N,갈색,585.0,1,0,소,0
믹스견,0,0.8,9.0,M,N,연갈/흰,585.0,1,0,소,0
믹스견,0,0.8,9.0,M,N,백흑,585.0,1,0,소,0
믹스견,0,0.8,9.0,M,N,누렁색,585.0,1,0,소,0
믹스견,1,1.0,9.0,F,N,흰색,585.0,0,0,소,0
믹스견,1,1.0,9.0,M,N,검정,585.0,1,0,소,0
믹스견,1,1.0,9.0,M,N,옅은갈색,585.0,1,0,소,0
믹스견,1,1.0,9.0,M,N,갈색,585.0,1,0,소,0
믹스견,1,1.0,9.0,M,N,갈백색,585.0,1,0,소,0
믹스견,1,1.0,9.0,M,N,"검정색, 흰색",585.0,1,0,소,0
믹스견,1,1.0,9.0,M,N,흰색,585.0,1,0,소,0
믹스견,1,1.0,9.0,M,N,백,585.0,1,0,소,0
믹스견,1,1.0,9.0,F,N,흰색,585.0,0,0,소,0
믹스견,1,1.0,9.0,M,Y,검정.황색,585.0,1,1,소,0
믹스견,1,1.0,9.0,F,N,황색,585.0,0,0,소,0
믹스견,1,1.0,9.0,F,N,황색,585.0,0,0,소,0
믹스견,2,1.0,9.0,M,N,"황색, 크림색",585.0,1,0,소,0
믹스견,2,1.0,9.0,M,N,흰색,585.0,1,0,소,0
믹스견,2,1.0,9.0,M,N,흰색,585.0,1,0,소,0
믹스견,2,1.0,9.0,M,N,연갈색,585.0,1,0,소,0
믹스견,2,1.0,9.0,M,N,노/흰,585.0,1,0,소,0
믹스견,2,1.0,9.0,M,N,황색,585.0,1,0,소,0
믹스견,2,1.0,9.0,F,N,갈색,585.0,0,0,소,0
믹스견,2,1.0,9.0,M,N,갈색,585.0,1,0,소,0
믹스견,2,1.0,9.0,F,N,"갈색, 흰색",585.0,0,0,소,0
믹스견,2,1.0,9.0,F,N,"황색, 흰색",585.0,0,0,소,0
믹스견,2,1.0,9.0,M,N,흰,585.0,1,0,소,0
믹스견,2,1.0,9.0,M,N,검정색,585.0,1,0,소,0
믹스견,3,1.0,9.0,F,N,흰색,585.0,0,0,소,0
믹스견,3,1.0,9.0,M,N,흰색,585.0,1,0,소,0
믹스견,3,1.0,9.0,M,N,연갈색,585.0,1,0,소,0
믹스견,3,1.0,9.0,F,N,황색,585.0,0,0,소,0
믹스견,3,1.0,9.0,F,N,갈색,585.0,0,0,소,0
믹스견,4,1.0,9.0,F,N,검/갈,585.0,0,0,소,0
믹스견,4,1.0,9.0,F,N,흰갈,585.0,0,0,소,0
믹스견,4,1.0,9.0,F,N,갈색,585.0,0,0,소,0
믹스견,5,1.0,9.0,M,N,삼색,585.0,1,0,소,0
믹스견,5,1.0,9.0,M,N,흑백,585.0,1,0,소,0
믹스견,6,1.0,9.0,F,N,크림색,585.0,0,0,소,0
믹스견,6,1.0,9.0,M,N,흰색,585.0,1,0,소,0
믹스견,6,1.0,9.0,M,N,흰색,585.0,1,0,소,0
믹스견,6,1.0,9.0,M,N,흰/회,585.0,1,0,소,0
믹스견,10,0.5,9.0,M,N,백,585.0,1,0,소,0
믹스견,2,1.0,9.1,M,N,검/흰,591.5,1,0,소,0
믹스견,2,1.0,9.11,M,N,하양,592.15,1,0,소,0
믹스견,0,0.8,9.12,F,N,하양,592.8,0,0,소,0
믹스견,1,1.0,9.2,M,Y,갈,598.0,1,1,소,0
믹스견,1,1.0,9.2,M,N,"흑색, 백색, 갈색",598.0,1,0,소,0
믹스견,2,1.0,9.2,M,N,갈/연갈,598.0,1,0,소,0
믹스견,4,1.0,9.2,F,N,검정,598.0,0,0,소,0
믹스견,0,0.8,9.28,M,N,하양,603.1999999999999,1,0,소,0
믹스견,3,1.0,9.28,F,N,옅은 갈색,603.1999999999999,0,0,소,0
믹스견,4,1.0,9.28,M,N,옅은 갈색/하양,603.1999999999999,1,0,소,0
믹스견,1,1.0,9.3,M,N,흰/갈,604.5,1,0,소,0
믹스견,3,1.0,9.3,M,N,황색,604.5,1,0,소,0
믹스견,2,1.0,9.34,F,N,흰색,607.1,0,0,소,0
믹스견,1,1.0,9.4,M,N,갈,611.0,1,0,소,0
믹스견,2,1.0,9.4,M,N,갈/흰,611.0,1,0,소,0
믹스견,0,0.8,9.5,M,N,검은색,617.5,1,0,소,0
믹스견,0,0.8,9.5,M,N,검은색,617.5,1,0,소,0
믹스견,1,1.0,9.5,M,N,갈/검,617.5,1,0,소,0
믹스견,1,1.0,9.5,F,N,흰색,617.5,0,0,소,0
믹스견,1,1.0,9.5,M,N,흰,617.5,1,0,소,0
믹스견,1,1.0,9.5,F,N,황색,617.5,0,0,소,0
믹스견,1,1.0,9.5,F,N,흰색,617.5,0,0,소,0
믹스견,1,1.0,9.5,M,N,검/갈/회,617.5,1,0,소,0
믹스견,1,1.0,9.5,F,N,황색,617.5,0,0,소,0
믹스견,1,1.0,9.5,M,Y,흰색,617.5,1,1,소,0
믹스견,1,1.0,9.5,M,N,흑회색,617.5,1,0,소,0
믹스견,2,1.0,9.5,M,N,흰색,617.5,1,0,소,0
믹스견,2,1.0,9.5,M,N,"검정색, 크림색",617.5,1,0,소,0
믹스견,2,1.0,9.5,M,N,흰색,617.5,1,0,소,0
믹스견,2,1.0,9.5,F,N,크림/흰색,617.5,0,0,소,0
믹스견,3,1.0,9.5,F,N,흰색,617.5,0,0,소,0
믹스견,3,1.0,9.5,F,N,삼색,617.5,0,0,소,0
믹스견,3,1.0,9.5,M,N,갈/검/흰,617.5,1,0,소,0
믹스견,3,1.0,9.5,M,Y,갈백색,617.5,1,1,소,0
믹스견,4,1.0,9.5,M,N,흑갈색,617.5,1,0,소,0
믹스견,4,1.0,9.5,M,N,황백,617.5,1,0,소,0
믹스견,4,1.0,9.5,M,N,크림색,617.5,1,0,소,0
믹스견,5,1.0,9.5,M,N,"검정색, 크림색",617.5,1,0,소,0
믹스견,3,1.0,9.6,M,N,흰색,624.0,1,0,소,0
믹스견,4,1.0,9.68,F,N,하양,629.1999999999999,0,0,소,0
믹스견,0,0.8,9.7,M,N,갈/흰,630.5,1,0,소,0
믹스견,0,0.8,9.7,M,N,갈/검/흰,630.5,1,0,소,0
믹스견,2,1.0,9.7,M,N,갈/흰,630.5,1,0,소,0
믹스견,3,1.0,9.7,M,N,갈/검/흰,630.5,1,0,소,0
믹스견,0,0.8,9.72,F,N,흑백색,631.8000000000001,0,0,소,0
믹스견,0,0.8,9.8,M,N,흰,637.0,1,0,소,0
믹스견,0,0.8,9.8,M,N,갈색,637.0,1,0,소,0
믹스견,2,1.0,9.8,M,N,갈/흰,637.0,1,0,소,0
믹스견,3,1.0,9.9,M,Y,갈,643.5,1,1,소,0
믹스견,5,1.0,9.9,M,N,갈색,643.5,1,0,소,0
믹스견,0,0.8,10.0,M,N,백색,650.0,1,0,중,1
믹스견,0,0.8,10.0,F,N,백,650.0,0,0,중,1
믹스견,0,0.8,10.0,M,N,백,650.0,1,0,중,1
믹스견,0,0.8,10.0,F,N,"검정,갈색",650.0,0,0,중,1
믹스견,0,0.8,10.0,M,N,갈,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,갈,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,백갈,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,백갈,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,흑,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,삼색,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,갈/검/흰,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,검정,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,"흰색,옅은갈색",650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,갈백,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,옅은갈색,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,백,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,0,0.8,10.0,F,N,갈색,650.0,0,0,중,1
믹스견,0,0.8,10.0,F,N,백,650.0,0,0,중,1
믹스견,0,0.8,10.0,M,N,옅은갈색,650.0,1,0,중,1
믹스견,0,0.8,10.0,F,N,옅은갈색,650.0,0,0,중,1
믹스견,0,0.8,10.0,M,N,옅은갈색,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,검정색,650.0,1,0,중,1
믹스견,0,0.8,10.0,F,N,백,650.0,0,0,중,1
믹스견,0,0.8,10.0,M,N,갈/검/흰,650.0,1,0,중,1
믹스견,0,0.8,10.0,F,N,검갈색,650.0,0,0,중,1
믹스견,0,0.8,10.0,M,N,갈색,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,흰/노,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,흰,650.0,1,0,중,1
믹스견,0,0.8,10.0,M,N,갈백흑,650.0,1,0,중,1
믹스견,0,0.8,10.0,F,N,갈색,650.0,0,0,중,1
믹스견,1,1.0,10.0,M,N,"검정,갈색",650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,1,1.0,10.0,F,N,갈/흰,650.0,0,0,중,1
믹스견,1,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,"흰색,검정",650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,1,1.0,10.0,F,N,백,650.0,0,0,중,1
믹스견,1,1.0,10.0,F,N,갈흰색,650.0,0,0,중,1
믹스견,1,1.0,10.0,M,N,검/흰,650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,흑갈색,650.0,1,0,중,1
믹스견,1,1.0,10.0,F,N,"검정,흰색",650.0,0,0,중,1
믹스견,1,1.0,10.0,M,N,갈색,650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,연갈,650.0,1,0,중,1
믹스견,1,1.0,10.0,F,N,블랙,650.0,0,0,중,1
믹스견,1,1.0,10.0,F,N,갈색,650.0,0,0,중,1
믹스견,1,1.0,10.0,F,N,갈색,650.0,0,0,중,1
믹스견,1,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,검갈흰색,650.0,1,0,중,1
믹스견,1,1.0,10.0,F,N,백,650.0,0,0,중,1
믹스견,1,1.0,10.0,F,N,갈색,650.0,0,0,중,1
믹스견,1,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,1,1.0,10.0,M,Y,흰색,650.0,1,1,중,1
믹스견,1,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,1,1.0,10.0,F,N,황색,650.0,0,0,중,1
믹스견,1,1.0,10.0,F,N,흰색+검정색,650.0,0,0,중,1
믹스견,1,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,황색,650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,크림색,650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,황색/흰색,650.0,1,0,중,1
믹스견,1,1.0,10.0,M,N,갈흑백,650.0,1,0,중,1
믹스견,1,1.0,10.0,F,N,백,650.0,0,0,중,1
믹스견,2,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,2,1.0,10.0,M,N,"흰색,갈색,검정",650.0,1,0,중,1
믹스견,2,1.0,10.0,F,N,흰색,650.0,0,0,중,1
믹스견,2,1.0,10.0,M,N,갈색,650.0,1,0,중,1
믹스견,2,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,2,1.0,10.0,F,N,갈색,650.0,0,0,중,1
믹스견,2,1.0,10.0,M,N,검회흰색,650.0,1,0,중,1
믹스견,2,1.0,10.0,M,N,흰/노,650.0,1,0,중,1
믹스견,2,1.0,10.0,M,N,갈/흰,650.0,1,0,중,1
믹스견,2,1.0,10.0,F,N,블랙탄,650.0,0,0,중,1
믹스견,2,1.0,10.0,M,N,갈흑백,650.0,1,0,중,1
믹스견,2,1.0,10.0,M,N,갈색,650.0,1,0,중,1
믹스견,2,1.0,10.0,F,N,흰색,650.0,0,0,중,1
믹스견,2,1.0,10.0,M,N,갈색,650.0,1,0,중,1
믹스견,2,1.0,10.0,F,N,흰색,650.0,0,0,중,1
믹스견,2,1.0,10.0,F,N,검정,650.0,0,0,중,1
믹스견,2,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,2,1.0,10.0,F,N,흰색,650.0,0,0,중,1
믹스견,2,1.0,10.0,M,N,갈백,650.0,1,0,중,1
믹스견,2,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,2,1.0,10.0,M,N,백,650.0,1,0,중,1
믹스견,2,1.0,10.0,M,N,갈/검/흰,650.0,1,0,중,1
믹스견,2,1.0,10.0,F,N,백,650.0,0,0,중,1
믹스견,2,1.0,10.0,M,Y,흰색,650.0,1,1,중,1
믹스견,2,1.0,10.0,M,N,갈/검/흰,650.0,1,0,중,1
믹스견,2,1.0,10.0,M,N,갈색,650.0,1,0,중,1
믹스견,2,1.0,10.0,F,N,갈색,650.0,0,0,중,1
믹스견,2,1.0,10.0,M,N,흑,650.0,1,0,중,1
믹스견,2,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,2,1.0,10.0,F,N,갈색,650.0,0,0,중,1
믹스견,2,1.0,10.0,M,N,흑갈,650.0,1,0,중,1
믹스견,2,1.0,10.0,M,N,백,650.0,1,0,중,1
믹스견,3,1.0,10.0,F,N,흰검갈,650.0,0,0,중,1
믹스견,3,1.0,10.0,M,N,연갈색,650.0,1,0,중,1
믹스견,3,1.0,10.0,F,N,갈색,650.0,0,0,중,1
믹스견,3,1.0,10.0,F,N,흰색,650.0,0,0,중,1
믹스견,3,1.0,10.0,F,N,갈색,650.0,0,0,중,1
믹스견,3,1.0,10.0,M,N,흰+회색,650.0,1,0,중,1
믹스견,3,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,3,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,3,1.0,10.0,F,N,흰색,650.0,0,0,중,1
믹스견,3,1.0,10.0,M,N,백,650.0,1,0,중,1
믹스견,3,1.0,10.0,M,N,백,650.0,1,0,중,1
믹스견,3,1.0,10.0,F,N,재색,650.0,0,0,중,1
믹스견,3,1.0,10.0,F,N,황색,650.0,0,0,중,1
믹스견,3,1.0,10.0,M,N,검/흰/갈,650.0,1,0,중,1
믹스견,3,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,4,1.0,10.0,M,N,"백,갈색",650.0,1,0,중,1
믹스견,4,1.0,10.0,F,N,검정색,650.0,0,0,중,1
믹스견,5,1.0,10.0,M,N,흰색,650.0,1,0,중,1
믹스견,5,1.0,10.0,F,N,검정에 황색점,650.0,0,0,중,1
믹스견,5,1.0,10.0,M,N,"연갈색, 크림색",650.0,1,0,중,1
믹스견,5,1.0,10.0,F,N,흰색,650.0,0,0,중,1
믹스견,5,1.0,10.0,M,Y,갈색,650.0,1,1,중,1
믹스견,5,1.0,10.0,F,N,갈백색,650.0,0,0,중,1
믹스견,5,1.0,10.0,M,Y,백,650.0,1,1,중,1
믹스견,6,1.0,10.0,F,N,검정색,650.0,0,0,중,1
믹스견,7,1.0,10.0,M,N,검정색,650.0,1,0,중,1
믹스견,3,1.0,10.02,F,N,옅은 갈색,651.3,0,0,중,1
믹스견,1,1.0,10.2,M,N,"갈색,검정",663.0,1,0,중,1
믹스견,4,1.0,10.2,F,N,흰색,663.0,0,0,중,1
믹스견,2,1.0,10.3,F,N,흰/갈색,669.5,0,0,중,1
믹스견,3,1.0,10.3,M,N,흰색 갈색 검정,669.5,1,0,중,1
믹스견,3,1.0,10.3,M,N,갈/흰,669.5,1,0,중,1
믹스견,3,1.0,10.3,M,N,흰색,669.5,1,0,중,1
믹스견,3,1.0,10.3,M,N,흰색,669.5,1,0,중,1
믹스견,1,1.0,10.4,F,N,황색,676.0,0,0,중,1
믹스견,2,1.0,10.4,M,N,흰색,676.0,1,0,중,1
믹스견,3,1.0,10.42,M,N,흑 백,677.3,1,0,중,1
믹스견,1,1.0,10.5,M,N,갈색,682.5,1,0,중,1
믹스견,1,1.0,10.5,M,N,연갈,682.5,1,0,중,1
믹스견,1,1.0,10.5,F,N,크림색,682.5,0,0,중,1
믹스견,1,1.0,10.5,M,N,흰색,682.5,1,0,중,1
믹스견,1,1.0,10.5,F,N,호반색,682.5,0,0,중,1
믹스견,1,1.0,10.5,M,N,연갈색,682.5,1,0,중,1
믹스견,2,1.0,10.5,M,N,흰색,682.5,1,0,중,1
믹스견,2,1.0,10.5,M,N,흰/갈,682.5,1,0,중,1
믹스견,2,1.0,10.5,F,N,흰색,682.5,0,0,중,1
믹스견,3,1.0,10.5,M,Y,검정,682.5,1,1,중,1
믹스견,4,1.0,10.5,M,N,흰색,682.5,1,0,중,1
믹스견,6,1.0,10.5,M,Y,백,682.5,1,1,중,1
믹스견,5,1.0,10.57,M,N,하양,687.0500000000001,1,0,중,1
믹스견,1,1.0,10.6,M,N,갈색,689.0,1,0,중,1
믹스견,1,1.0,10.6,M,N,크림색,689.0,1,0,중,1
믹스견,2,1.0,10.6,M,N,갈/흰,689.0,1,0,중,1
믹스견,3,1.0,10.6,M,N,갈/흰,689.0,1,0,중,1
믹스견,0,0.8,10.7,M,N,흰색,695.5,1,0,중,1
믹스견,1,1.0,10.8,M,N,백색,702.0,1,0,중,1
믹스견,1,1.0,10.8,M,N,갈색,702.0,1,0,중,1
믹스견,2,1.0,10.8,F,N,크림,702.0,0,0,중,1
믹스견,6,1.0,10.8,M,N,백색,702.0,1,0,중,1
믹스견,7,1.0,10.8,M,N,검갈색,702.0,1,0,중,1
믹스견,4,1.0,10.84,M,N,옅은 갈색,704.6,1,0,중,1
믹스견,1,1.0,10.9,F,N,흰색,708.5,0,0,중,1
믹스견,2,1.0,10.9,M,N,크림색,708.5,1,0,중,1
믹스견,0,0.8,11.0,M,Y,흰색,715.0,1,1,중,1
믹스견,0,0.8,11.0,M,N,갈백흑,715.0,1,0,중,1
믹스견,0,0.8,11.0,F,N,백,715.0,0,0,중,1
믹스견,0,0.8,11.0,F,N,크림,715.0,0,0,중,1
믹스견,0,0.8,11.0,F,N,흰색,715.0,0,0,중,1
믹스견,0,0.8,11.0,F,N,흰색,715.0,0,0,중,1
믹스견,0,0.8,11.0,F,N,옅은 갈색/하양,715.0,0,0,중,1
믹스견,0,0.8,11.0,M,N,백,715.0,1,0,중,1
믹스견,0,0.8,11.0,M,N,흰,715.0,1,0,중,1
믹스견,0,0.8,11.0,M,N,갈/검,715.0,1,0,중,1
믹스견,1,1.0,11.0,M,Y,흰색,715.0,1,1,중,1
믹스견,1,1.0,11.0,M,N,연갈색,715.0,1,0,중,1
믹스견,1,1.0,11.0,F,N,백,715.0,0,0,중,1
믹스견,1,1.0,11.0,F,N,검정+갈색,715.0,0,0,중,1
믹스견,1,1.0,11.0,M,N,검/흰/갈,715.0,1,0,중,1
믹스견,1,1.0,11.0,M,N,검,715.0,1,0,중,1
믹스견,1,1.0,11.0,F,N,흰색,715.0,0,0,중,1
믹스견,1,1.0,11.0,M,N,연갈색,715.0,1,0,중,1
믹스견,1,1.0,11.0,M,N,백,715.0,1,0,중,1
믹스견,1,1.0,11.0,F,N,호반색,715.0,0,0,중,1
믹스견,1,1.0,11.0,M,N,흰색,715.0,1,0,중,1
믹스견,1,1.0,11.0,F,N,흰색,715.0,0,0,중,1
믹스견,2,1.0,11.0,F,N,"검정색, 갈색",715.0,0,0,중,1
믹스견,2,1.0,11.0,M,N,갈/흰,715.0,1,0,중,1
믹스견,2,1.0,11.0,M,N,흰갈색,715.0,1,0,중,1
믹스견,2,1.0,11.0,M,N,흰색,715.0,1,0,중,1
믹스견,2,1.0,11.0,M,N,옅은갈색,715.0,1,0,중,1
믹스견,2,1.0,11.0,F,N,흰색,715.0,0,0,중,1
믹스견,3,1.0,11.0,M,N,흰색,715.0,1,0,중,1
믹스견,3,1.0,11.0,M,N,호반색,715.0,1,0,중,1
믹스견,3,1.0,11.0,F,N,흰색,715.0,0,0,중,1
믹스견,3,1.0,11.0,M,N,"검정,흰색",715.0,1,0,중,1
믹스견,3,1.0,11.0,M,N,크림색,715.0,1,0,중,1
믹스견,4,1.0,11.0,M,N,흰색,715.0,1,0,중,1
믹스견,4,1.0,11.0,F,N,"흰,검",715.0,0,0,중,1
믹스견,4,1.0,11.0,M,N,황색,715.0,1,0,중,1
믹스견,6,1.0,11.0,F,N,"검정색, 흰색",715.0,0,0,중,1
믹스견,7,1.0,11.0,M,N,검/흰,715.0,1,0,중,1
믹스견,0,0.8,11.1,M,N,백색,721.5,1,0,중,1
믹스견,4,1.0,11.1,M,N,하양,721.5,1,0,중,1
믹스견,4,1.0,11.2,M,N,검정,728.0,1,0,중,1
믹스견,2,1.0,11.25,M,Y,검정색,731.25,1,1,중,1
믹스견,4,1.0,11.25,F,N,하양,731.25,0,0,중,1
믹스견,1,1.0,11.3,M,N,갈,734.5,1,0,중,1
믹스견,2,1.0,11.3,F,N,흰색,734.5,0,0,중,1
믹스견,2,1.0,11.3,M,N,흰,734.5,1,0,중,1
믹스견,6,1.0,11.3,F,N,하양,734.5,0,0,중,1
믹스견,2,1.0,11.4,M,N,흰색,741.0,1,0,중,1
믹스견,3,1.0,11.4,M,N,옅은 갈색,741.0,1,0,중,1
믹스견,1,1.0,11.5,F,N,흰색,747.5,0,0,중,1
믹스견,1,1.0,11.5,M,N,흰색,747.5,1,0,중,1
믹스견,1,1.0,11.5,M,N,갈/흰,747.5,1,0,중,1
믹스견,3,1.0,11.5,F,N,갈색,747.5,0,0,중,1
믹스견,3,1.0,11.6,M,Y,갈색/하양,754.0,1,1,중,1
믹스견,5,1.0,11.6,M,N,옅은 갈색/하양,754.0,1,0,중,1
믹스견,2,1.0,11.7,M,N,갈/연갈,760.5,1,0,중,1
믹스견,2,1.0,11.7,F,N,흰색,760.5,0,0,중,1
믹스견,2,1.0,11.75,F,N,검정색 갈색,763.75,0,0,중,1
믹스견,1,1.0,11.8,M,N,갈/흰,767.0,1,0,중,1
믹스견,1,1.0,11.8,F,N,검정 흰색,767.0,0,0,중,1
믹스견,2,1.0,11.8,M,N,갈/흰,767.0,1,0,중,1
믹스견,2,1.0,11.8,F,N,흰색,767.0,0,0,중,1
믹스견,4,1.0,11.85,F,N,옅은 갈색/하양,770.25,0,0,중,1
믹스견,3,1.0,11.9,M,N,하양,773.5,1,0,중,1
믹스견,3,1.0,11.9,F,N,흰색,773.5,0,0,중,1
믹스견,12,0.5,11.9,M,N,아이보리,773.5,1,0,중,1
믹스견,1,1.0,11.95,F,N,옅은 갈색/하양,776.75,0,0,중,1
믹스견,3,1.0,11.98,F,N,하양,778.7,0,0,중,1
믹스견,0,0.8,12.0,M,N,백,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,갈,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,갈,780.0,1,0,중,1
믹스견,0,0.8,12.0,F,N,블랙탄,780.0,0,0,중,1
믹스견,0,0.8,12.0,M,N,갈/검,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,갈백,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,옅은 갈색,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,흰색,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,갈백,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,백,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,갈백,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,흰색,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,흑갈,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,흰,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,노/흰,780.0,1,0,중,1
믹스견,0,0.8,12.0,M,N,갈/검,780.0,1,0,중,1
믹스견,1,1.0,12.0,M,N,검/회/흰,780.0,1,0,중,1
믹스견,1,1.0,12.0,F,N,흑회색,780.0,0,0,중,1
믹스견,1,1.0,12.0,M,N,갈/흰,780.0,1,0,중,1
믹스견,1,1.0,12.0,M,N,흰,780.0,1,0,중,1
믹스견,1,1.0,12.0,F,N,흰색,780.0,0,0,중,1
믹스견,1,1.0,12.0,M,N,갈/검/흰,780.0,1,0,중,1
믹스견,1,1.0,12.0,M,N,검/흰,780.0,1,0,중,1
믹스견,1,1.0,12.0,F,N,흑백,780.0,0,0,중,1
믹스견,1,1.0,12.0,F,N,갈,780.0,0,0,중,1
믹스견,1,1.0,12.0,M,N,흰색,780.0,1,0,중,1
믹스견,1,1.0,12.0,M,N,갈색,780.0,1,0,중,1
믹스견,1,1.0,12.0,F,N,흰색,780.0,0,0,중,1
믹스견,1,1.0,12.0,M,N,흰색,780.0,1,0,중,1
믹스견,1,1.0,12.0,F,N,흰색,780.0,0,0,중,1
믹스견,1,1.0,12.0,M,N,흰색,780.0,1,0,중,1
